BR,rho,rec_sp,don_sp,sensitivity
0.2,0.39,Cc,Ac,1.2242633962393266
0.2,0.39,Cc,both,1.1658708982062453
0.2,0.39,Cc,Cm,0.8035106340693093
0.2,0.39,Cc,Ac,1.1863014493696304
0.2,0.39,Cc,both,0.9961430792884862
0.2,0.39,Cc,Cm,0.8938820659160251
0.2,0.39,Cc,Ac,1.1449929032588706
0.2,0.39,Cc,both,1.037875150571027
0.2,0.39,Cc,Cm,0.9372284432185367
0.2,0.39,Cc,Ac,1.1815834355106776
0.2,0.39,Cc,both,1.1240595368429749
0.2,0.39,Cc,Cm,0.9315623810438133
0.2,0.39,Cc,Ac,1.1368971703048445
0.2,0.39,Cc,both,1.075728892097155
0.2,0.39,Cc,Cm,0.9105303850001372
0.2,0.39,Cc,Ac,1.2236529728709578
0.2,0.39,Cc,both,1.1440233080631637
0.2,0.39,Cc,Cm,0.908846984685625
0.2,0.39,Cc,Ac,1.1551806279580732
0.2,0.39,Cc,both,1.0900925178644134
0.2,0.39,Cc,Cm,0.9556771330647624
0.2,0.39,Cc,Ac,1.176564657934474
0.2,0.39,Cc,both,1.1440282905464454
0.2,0.39,Cc,Cm,0.9760531328391461
0.2,0.39,Cc,Ac,1.2266569344772857
0.2,0.39,Cc,both,1.2248941522016505
0.2,0.39,Cc,Cm,0.7978540869886073
0.2,0.39,Cc,Ac,1.1788473490031175
0.2,0.39,Cc,both,0.995573956451187
0.2,0.39,Cc,Cm,0.8829602326220658
0.2,0.39,Cc,Ac,1.2035982582249818
0.2,0.39,Cc,both,1.0949562158237882
0.2,0.39,Cc,Cm,0.91001024561908606
0.2,0.39,Cc,Ac,1.1308034668148952
0.2,0.39,Cc,both,1.0319751914321005
0.2,0.39,Cc,Cm,0.8950092287046884
0.2,0.39,Cc,Ac,1.2013934756561884
0.2,0.39,Cc,both,1.1342502869812616
0.2,0.39,Cc,Cm,0.8491609448953611
0.2,0.39,Cc,Ac,1.1613542347743253
0.2,0.39,Cc,both,1.0158407947882895
0.2,0.39,Cc,Cm,0.8979522916074761
0.2,0.39,Cc,Ac,1.1501759205290325
0.2,0.39,Cc,both,1.0523429943479188
0.2,0.39,Cc,Cm,1.0068444435356476
0.2,0.39,Cc,Ac,1.2247868639663269
0.2,0.39,Cc,both,1.2442173915693777
0.2,0.39,Cc,Cm,0.9016906059883668
0.2,0.39,Cc,Ac,1.1749374257886227
0.2,0.39,Cc,both,1.0850320029115443
0.2,0.39,Cc,Cm,0.8818880606432264
0.2,0.39,Cc,Ac,1.1986181494975046
0.2,0.39,Cc,both,1.0990146259018487
0.2,0.39,Cc,Cm,0.9605157315184215
0.2,0.39,Cc,Ac,1.138851380152872
0.2,0.39,Cc,both,1.1046572335886455
0.2,0.39,Cc,Cm,0.8214317692314413
0.2,0.39,Cc,Ac,1.1940382823649538
0.2,0.39,Cc,both,1.0200493356754965
0.2,0.39,Cc,Cm,0.912794648182539
0.2,0.39,Cc,Ac,1.116042653855743
0.2,0.39,Cc,both,1.0139271253842013
0.2,0.39,Cc,Cm,0.9037212176116357
0.2,0.39,Cc,Ac,1.1047790607364858
0.2,0.39,Cc,both,0.9991162940336074
0.2,0.39,Cc,Cm,0.891033119387714
0.2,0.39,Cc,Ac,1.11187391298385
0.2,0.39,Cc,both,0.9919609611516548
0.2,0.39,Cc,Cm,0.8664933854966889
0.2,0.39,Cc,Ac,1.1772611970733078
0.2,0.39,Cc,both,1.0528923780682464
0.2,0.39,Cc,Cm,0.8881667326229321
0.2,0.39,Cc,Ac,1.158931171291548
0.2,0.39,Cc,both,1.043219642867508
0.2,0.39,Cc,Cm,0.9233286521975351
0.2,0.39,Cc,Ac,1.1622507912951003
0.2,0.39,Cc,both,1.0866016924202697
0.2,0.39,Cc,Cm,0.8700150691624886
0.2,0.39,Cc,Ac,1.1541993043497119
0.2,0.39,Cc,both,1.0301573388577958
0.2,0.39,Cc,Cm,0.8499239286523584
0.2,0.39,Cc,Ac,1.1542897353444703
0.2,0.39,Cc,both,1.0058051520166105
0.2,0.39,Cc,Cm,0.9454933978607671
0.2,0.39,Cc,Ac,1.13363017307064
0.2,0.39,Cc,both,1.0997472967110196
0.2,0.39,Cc,Cm,0.8313152026764867
0.2,0.39,Cc,Ac,1.1598907261501206
0.2,0.39,Cc,both,1.0135323118143909
0.2,0.39,Cc,Cm,0.884505253194104
0.2,0.39,Cc,Ac,1.1534597850437422
0.2,0.39,Cc,both,1.0376463247691743
0.2,0.39,Cc,Cm,0.8657218842335735
0.2,0.39,Cc,Ac,1.1670548725157155
0.2,0.39,Cc,both,1.03928010212361
0.2,0.39,Cc,Cm,0.8796298648196222
0.2,0.39,Cc,Ac,1.1808778037590004
0.2,0.39,Cc,both,1.0563191981520996
0.2,0.39,Cc,Cm,0.9087351661807384
0.2,0.39,Cc,Ac,1.2161315350973312
0.2,0.39,Cc,both,1.1369654600752674
0.2,0.39,Cc,Cm,0.8449139064858059
0.2,0.39,Cc,Ac,1.2343670999839318
0.2,0.39,Cc,both,1.102830871277454
0.2,0.39,Cc,Cm,0.9189865791589498
0.2,0.39,Cc,Ac,1.1524366091739415
0.2,0.39,Cc,both,1.0812006670684164
0.2,0.39,Cc,Cm,0.8904332187609865
0.2,0.39,Cc,Ac,1.129239731785643
0.2,0.39,Cc,both,1.0340693180139042
0.2,0.39,Cc,Cm,0.8696971327206139
0.2,0.39,Cc,Ac,1.1837602468989217
0.2,0.39,Cc,both,1.0528518679805359
0.2,0.39,Cc,Cm,0.8692050888980689
0.2,0.39,Cc,Ac,1.1356658924594996
0.2,0.39,Cc,both,0.9963965586906312
0.2,0.39,Cc,Cm,0.9021420173183526
0.2,0.39,Cc,Ac,1.1512851950674725
0.2,0.39,Cc,both,1.0723304144117836
0.2,0.39,Cc,Cm,0.8703404889671396
0.2,0.39,Cc,Ac,1.125499668010479
0.2,0.39,Cc,both,0.9988867974226923
0.2,0.39,Cc,Cm,0.879117234593115
0.2,0.39,Cc,Ac,1.1643203919663165
0.2,0.39,Cc,both,1.0477216421017428
0.2,0.39,Cc,Cm,0.8559878871585312
0.2,0.39,Cc,Ac,1.2087942354644476
0.2,0.39,Cc,both,1.088829323688895
0.2,0.39,Cc,Cm,0.9042003432024762
0.2,0.39,Cc,Ac,1.1627495831753731
0.2,0.39,Cc,both,1.0690490670879083
0.2,0.39,Cc,Cm,0.9707983578504262
0.2,0.39,Cc,Ac,1.1792876048631138
0.2,0.39,Cc,both,1.1531119200210171
0.2,0.39,Cc,Cm,0.9465089070926924
0.2,0.39,Cc,Ac,1.1195715047743875
0.2,0.39,Cc,both,1.0927652097118454
0.2,0.39,Cc,Cm,0.8492159404299587
0.2,0.39,Cc,Ac,1.1804730560008672
0.2,0.39,Cc,both,1.0383327659113066
0.2,0.39,Cc,Cm,0.8722320393015229
0.2,0.39,Cc,Ac,1.1240503484509499
0.2,0.39,Cc,both,0.9959333342013705
0.2,0.39,Cc,Cm,0.9830192351586472
0.2,0.39,Cc,Ac,1.1366268965539654
0.2,0.39,Cc,both,1.1206180893583455
0.2,0.39,Cc,Cm,0.8015314550119418
0.2,0.39,Cc,Ac,1.094436487991373
0.2,0.39,Cc,both,0.899445322604893
0.2,0.39,Cc,Cm,0.9067141760290188
0.2,0.39,Cc,Ac,1.2156601179187891
0.2,0.39,Cc,both,1.1520335318675072
0.2,0.39,Cc,Cm,0.9368032713458674
0.2,0.39,Cc,Ac,1.150484760721358
0.2,0.39,Cc,both,1.0890366711306
0.2,0.39,Cc,Cm,1.0028848008303228
0.2,0.39,Cc,Ac,1.162153076742411
0.2,0.39,Cc,both,1.166984302553569
0.2,0.39,Cc,Cm,0.9564184053880586
0.2,0.39,Cc,Ac,1.1352698902080898
0.2,0.39,Cc,both,1.0771748818644697
0.2,0.39,Cc,Cm,0.9084754094200936
0.2,0.39,Cc,Ac,1.0717831984035207
0.2,0.39,Cc,both,0.9787087070172755
0.2,0.39,Cc,Cm,0.8306258010239292
0.2,0.39,Cc,Ac,1.1263188472717842
0.2,0.39,Cc,both,0.9501028894851433
0.2,0.39,Cc,Cm,0.9497372737027948
0.2,0.39,Cc,Ac,1.2071075266240727
0.2,0.39,Cc,both,1.181010652009636
0.2,0.39,Cc,Cm,0.8433422553070026
0.2,0.39,Cc,Ac,1.137986352381834
0.2,0.39,Cc,both,0.9792966765945662
0.2,0.39,Cc,Cm,0.8664385162024888
0.2,0.39,Cc,Ac,1.118930378342031
0.2,0.39,Cc,both,0.9946349701523376
0.2,0.39,Cc,Cm,0.8599408851132562
0.2,0.39,Cc,Ac,1.1363128960093265
0.2,0.39,Cc,both,0.99252000334835
0.2,0.39,Cc,Cm,0.8359786401424435
0.2,0.39,Cc,Ac,1.20992447094815
0.2,0.39,Cc,both,1.0666294379037065
0.2,0.39,Cc,Cm,0.8719130177445762
0.2,0.39,Cc,Ac,1.1766025501927493
0.2,0.39,Cc,both,1.0658842087016724
0.2,0.39,Cc,Cm,0.8766139387743939
0.2,0.39,Cc,Ac,1.2437496823115957
0.2,0.39,Cc,both,1.1455211400111505
0.2,0.39,Cc,Cm,0.951366507254725
0.2,0.39,Cc,Ac,1.1781596032514257
0.2,0.39,Cc,both,1.1412098279076721
0.2,0.39,Cc,Cm,0.9198718743586524
0.2,0.39,Cc,Ac,1.1486514724525487
0.2,0.39,Cc,both,1.0571317388073598
0.2,0.39,Cc,Cm,0.8550505976401817
0.2,0.39,Cc,Ac,1.092870592413607
0.2,0.39,Cc,both,0.9752094288593846
0.2,0.39,Cc,Cm,0.8571720451625617
0.2,0.39,Cc,Ac,1.1494008795821058
0.2,0.39,Cc,both,1.0081181715412646
0.2,0.39,Cc,Cm,0.880475737299464
0.2,0.39,Cc,Ac,1.131960875584137
0.2,0.39,Cc,both,1.013338785575209
0.2,0.39,Cc,Cm,0.9451477101773376
0.2,0.39,Cc,Ac,1.183273893548987
0.2,0.39,Cc,both,1.1207198378950771
0.2,0.39,Cc,Cm,0.9508002245941347
0.2,0.39,Cc,Ac,1.1900845281877228
0.2,0.39,Cc,both,1.161100445922041
0.2,0.39,Cc,Cm,0.8525757213818064
0.2,0.39,Cc,Ac,1.1819530596268482
0.2,0.39,Cc,both,1.0321643212240412
0.2,0.39,Cc,Cm,0.9295587277504348
0.2,0.39,Cc,Ac,1.1500155732704773
0.2,0.39,Cc,both,1.0738883811282565
0.2,0.39,Cc,Cm,0.9620836972983982
0.2,0.39,Cc,Ac,1.1492195681983255
0.2,0.39,Cc,both,1.1128587955658744
0.2,0.39,Cc,Cm,0.9943912229343451
0.2,0.39,Cc,Ac,1.1480738650691202
0.2,0.39,Cc,both,1.1363577497284785
0.2,0.39,Cc,Cm,0.9726041859785157
0.2,0.39,Cc,Ac,1.2070186709092396
0.2,0.39,Cc,both,1.1857018601925675
0.2,0.39,Cc,Cm,0.9193098700951057
0.2,0.39,Cc,Ac,1.1399805157274585
0.2,0.39,Cc,both,1.0579061255884459
0.2,0.39,Cc,Cm,0.9592123208850634
0.2,0.39,Cc,Ac,1.1529873437578353
0.2,0.39,Cc,both,1.10952395303241
0.2,0.39,Cc,Cm,0.923035627698628
0.2,0.39,Cc,Ac,1.1434859117541876
0.2,0.39,Cc,both,1.0583362306053945
0.2,0.39,Cc,Cm,0.9258827968364024
0.2,0.39,Cc,Ac,1.1494274631193415
0.2,0.39,Cc,both,1.0791692545045688
0.2,0.39,Cc,Cm,0.8665627426347677
0.2,0.39,Cc,Ac,1.2115785003427741
0.2,0.39,Cc,both,1.0851667500798896
0.2,0.39,Cc,Cm,0.9748895233238789
0.2,0.39,Cc,Ac,1.1751875139987544
0.2,0.39,Cc,both,1.1775918064048776
0.2,0.39,Cc,Cm,0.8992327520024003
0.2,0.39,Cc,Ac,1.1460992680189808
0.2,0.39,Cc,both,1.0613563782345674
0.2,0.39,Cc,Cm,0.9652559360022961
0.2,0.39,Cc,Ac,1.189859394910295
0.2,0.39,Cc,both,1.1876369334870787
0.2,0.39,Cc,Cm,0.8399367545278656
0.2,0.39,Cc,Ac,1.1809637708149434
0.2,0.39,Cc,both,1.0252533123736154
0.2,0.39,Cc,Cm,0.8949383286874584
0.2,0.39,Cc,Ac,1.1109432226832843
0.2,0.39,Cc,both,0.9841001992688998
0.2,0.39,Cc,Cm,0.8980291230647889
0.2,0.39,Cc,Ac,1.1515099215102746
0.2,0.39,Cc,both,1.0450046948850988
0.2,0.49,Cc,Cm,0.9472705497068504
0.2,0.49,Cc,Ac,1.1248100300570383
0.2,0.49,Cc,both,1.0762939391854323
0.2,0.49,Cc,Cm,0.9940197000100965
0.2,0.49,Cc,Ac,1.1096203008375607
0.2,0.49,Cc,both,1.1172326017159975
0.2,0.49,Cc,Cm,0.8754449806788819
0.2,0.49,Cc,Ac,1.0929814839997645
0.2,0.49,Cc,both,0.970452931650978
0.2,0.49,Cc,Cm,0.8862940728088743
0.2,0.49,Cc,Ac,1.1659876629254378
0.2,0.49,Cc,both,1.072444117553814
0.2,0.49,Cc,Cm,0.9083536933177084
0.2,0.49,Cc,Ac,1.1377135292442073
0.2,0.49,Cc,both,1.0490576380430328
0.2,0.49,Cc,Cm,0.864976621561
0.2,0.49,Cc,Ac,1.114375118385233
0.2,0.49,Cc,both,0.9781905641696907
0.2,0.49,Cc,Cm,0.9203344712555904
0.2,0.49,Cc,Ac,1.1257653969040022
0.2,0.49,Cc,both,1.053850594501931
0.2,0.49,Cc,Cm,0.9553241625073575
0.2,0.49,Cc,Ac,1.1666008776707533
0.2,0.49,Cc,both,1.1268430258485298
0.2,0.49,Cc,Cm,0.9015679184545518
0.2,0.49,Cc,Ac,1.1305257433282476
0.2,0.49,Cc,both,1.035250143114443
0.2,0.49,Cc,Cm,0.9399867381030712
0.2,0.49,Cc,Ac,1.1282520218846892
0.2,0.49,Cc,both,1.0821633870203442
0.2,0.49,Cc,Cm,1.0196700205399063
0.2,0.49,Cc,Ac,1.1626170755406193
0.2,0.49,Cc,both,1.182293582826067
0.2,0.49,Cc,Cm,0.9758367592658147
0.2,0.49,Cc,Ac,1.125800594974567
0.2,0.49,Cc,both,1.1032064871856704
0.2,0.49,Cc,Cm,0.8790374812087093
0.2,0.49,Cc,Ac,1.1029993285208768
0.2,0.49,Cc,both,0.9777820062997005
0.2,0.49,Cc,Cm,0.8796609996514473
0.2,0.49,Cc,Ac,1.1012091119430083
0.2,0.49,Cc,both,0.9748361134064379
0.2,0.49,Cc,Cm,0.9687774652110711
0.2,0.49,Cc,Ac,1.123056061158097
0.2,0.49,Cc,both,1.095371331044783
0.2,0.49,Cc,Cm,0.9698891298736599
0.2,0.49,Cc,Ac,1.196403203309781
0.2,0.49,Cc,both,1.2027609532441903
0.2,0.49,Cc,Cm,0.9630358154890221
0.2,0.49,Cc,Ac,1.1548871336203814
0.2,0.49,Cc,both,1.1431735387950297
0.2,0.49,Cc,Cm,0.9558179263264013
0.2,0.49,Cc,Ac,1.1388413917368119
0.2,0.49,Cc,both,1.1120750760102713
0.2,0.49,Cc,Cm,0.8705998408611316
0.2,0.49,Cc,Ac,1.1060112522486374
0.2,0.49,Cc,both,0.9766144341532963
0.2,0.49,Cc,Cm,0.8933328201223096
0.2,0.49,Cc,Ac,1.1619689491227765
0.2,0.49,Cc,both,1.0784807790761461
0.2,0.49,Cc,Cm,0.8275190282428678
0.2,0.49,Cc,Ac,1.0937444642984755
0.2,0.49,Cc,both,0.9434053320421147
0.2,0.49,Cc,Cm,0.9588780598318526
0.2,0.49,Cc,Ac,1.1587951901589972
0.2,0.49,Cc,both,1.1274638945337285
0.2,0.49,Cc,Cm,0.9219899199840406
0.2,0.49,Cc,Ac,1.1387013106688988
0.2,0.49,Cc,both,1.070753728023683
0.2,0.49,Cc,Cm,0.9385446781167505
0.2,0.49,Cc,Ac,1.112368197639545
0.2,0.49,Cc,both,1.0506386022309135
0.2,0.49,Cc,Cm,0.92652577021646
0.2,0.49,Cc,Ac,1.134780161289525
0.2,0.49,Cc,both,1.0593160067293916
0.2,0.49,Cc,Cm,0.9846637923278695
0.2,0.49,Cc,Ac,1.1198091730248354
0.2,0.49,Cc,both,1.0997093015079995
0.2,0.49,Cc,Cm,0.9391598126680422
0.2,0.49,Cc,Ac,1.1596226812342239
0.2,0.49,Cc,both,1.1096455238764251
0.2,0.49,Cc,Cm,0.9135192253373902
0.2,0.49,Cc,Ac,1.1557608680618818
0.2,0.49,Cc,both,1.0860353593739114
0.2,0.49,Cc,Cm,0.8833707624510164
0.2,0.49,Cc,Ac,1.108114588031302
0.2,0.49,Cc,both,0.9956947272500463
0.2,0.49,Cc,Cm,0.9124541598579206
0.2,0.49,Cc,Ac,1.1190553093624775
0.2,0.49,Cc,both,1.027641537745884
0.2,0.49,Cc,Cm,0.9610644603476051
0.2,0.49,Cc,Ac,1.1379452943855135
0.2,0.49,Cc,both,1.105808025943479
0.2,0.49,Cc,Cm,0.9271643591728175
0.2,0.49,Cc,Ac,1.1272283036761157
0.2,0.49,Cc,both,1.0498186610245226
0.2,0.49,Cc,Cm,0.8411810063762033
0.2,0.49,Cc,Ac,1.1339679289029847
0.2,0.49,Cc,both,0.9845491391833349
0.2,0.49,Cc,Cm,0.9983996152378847
0.2,0.49,Cc,Ac,1.1834340949553108
0.2,0.49,Cc,both,1.2020485402061543
0.2,0.49,Cc,Cm,0.9152614599090366
0.2,0.49,Cc,Ac,1.128172594833951
0.2,0.49,Cc,both,1.0611129994684552
0.2,0.49,Cc,Cm,0.9468240725579168
0.2,0.49,Cc,Ac,1.1407123209840089
0.2,0.49,Cc,both,1.0930403297135172
0.2,0.49,Cc,Cm,0.9404059068070559
0.2,0.49,Cc,Ac,1.1217585775846268
0.2,0.49,Cc,both,1.0643480242248748
0.2,0.49,Cc,Cm,0.9567660735722885
0.2,0.49,Cc,Ac,1.1721025843939163
0.2,0.49,Cc,both,1.1281719735926339
0.2,0.49,Cc,Cm,0.8681559017128512
0.2,0.49,Cc,Ac,1.0970566021463202
0.2,0.49,Cc,both,0.9724753078391599
0.2,0.49,Cc,Cm,0.9980263153898993
0.2,0.49,Cc,Ac,1.1391963658563462
0.2,0.49,Cc,both,1.142502547046604
0.2,0.49,Cc,Cm,0.8931687925508777
0.2,0.49,Cc,Ac,1.1715366684340704
0.2,0.49,Cc,both,1.0830494479001929
0.2,0.49,Cc,Cm,0.9177052331335676
0.2,0.49,Cc,Ac,1.106740114235272
0.2,0.49,Cc,both,1.0244330866673466
0.2,0.49,Cc,Cm,0.9001420242167131
0.2,0.49,Cc,Ac,1.1467565991684376
0.2,0.49,Cc,both,1.0533335987589971
0.2,0.49,Cc,Cm,0.9056257859043576
0.2,0.49,Cc,Ac,1.105773570965005
0.2,0.49,Cc,both,1.0058632228261042
0.2,0.49,Cc,Cm,0.8780686835597092
0.2,0.49,Cc,Ac,1.1327340239483361
0.2,0.49,Cc,both,1.0205226083191075
0.2,0.49,Cc,Cm,0.910179351341288
0.2,0.49,Cc,Ac,1.1115996361217555
0.2,0.49,Cc,both,1.037150052495709
0.2,0.49,Cc,Cm,0.9689552457274703
0.2,0.49,Cc,Ac,1.0970333189044643
0.2,0.49,Cc,both,1.0643141240620657
0.2,0.49,Cc,Cm,1.0374039576960044
0.2,0.49,Cc,Ac,1.1124318712903054
0.2,0.49,Cc,both,1.1524896078907576
0.2,0.49,Cc,Cm,0.9172151366895183
0.2,0.49,Cc,Ac,1.1587226344732853
0.2,0.49,Cc,both,1.0891427838525567
0.2,0.49,Cc,Cm,0.87502909207856
0.2,0.49,Cc,Ac,1.136789516462933
0.2,0.49,Cc,both,1.0225941415836792
0.2,0.49,Cc,Cm,0.9195049871669032
0.2,0.49,Cc,Ac,1.1258922202391022
0.2,0.49,Cc,both,1.0549624895558845
0.2,0.49,Cc,Cm,0.8700840914992407
0.2,0.49,Cc,Ac,1.1691453036212143
0.2,0.49,Cc,both,1.0516411550049423
0.2,0.49,Cc,Cm,0.8168044988148805
0.2,0.49,Cc,Ac,1.122616809540661
0.2,0.49,Cc,both,0.954303607884039
0.2,0.49,Cc,Cm,0.8896966774782264
0.2,0.49,Cc,Ac,1.1093474885127803
0.2,0.49,Cc,both,1.0030734680146665
0.2,0.49,Cc,Cm,1.0023749651187537
0.2,0.49,Cc,Ac,1.1279668682258153
0.2,0.49,Cc,both,1.1323843134501912
0.2,0.49,Cc,Cm,0.9114305232701398
0.2,0.49,Cc,Ac,1.1582361443362212
0.2,0.49,Cc,both,1.0933766026944833
0.2,0.49,Cc,Cm,0.8745663742210105
0.2,0.49,Cc,Ac,1.1388064054436218
0.2,0.49,Cc,both,1.0177488402913535
0.2,0.49,Cc,Cm,0.9538838652846982
0.2,0.49,Cc,Ac,1.1438731447748975
0.2,0.49,Cc,both,1.0927444217370472
0.2,0.49,Cc,Cm,0.8550922820605489
0.2,0.49,Cc,Ac,1.1442424789777517
0.2,0.49,Cc,both,1.018110401936963
0.2,0.49,Cc,Cm,0.8981692701206058
0.2,0.49,Cc,Ac,1.0848813604352168
0.2,0.49,Cc,both,0.9903362637566349
0.2,0.49,Cc,Cm,0.9817515111886692
0.2,0.49,Cc,Ac,1.125181942993782
0.2,0.49,Cc,both,1.1144614764575085
0.2,0.49,Cc,Cm,0.979204919594713
0.2,0.49,Cc,Ac,1.0886274936836666
0.2,0.49,Cc,both,1.0654761141110494
0.2,0.49,Cc,Cm,0.938664794008352
0.2,0.49,Cc,Ac,1.0988823815415016
0.2,0.49,Cc,both,1.0410869937325473
0.2,0.49,Cc,Cm,0.8979002755306821
0.2,0.49,Cc,Ac,1.1099616291157581
0.2,0.49,Cc,both,1.0081305659560307
0.2,0.49,Cc,Cm,0.8277624464452779
0.2,0.49,Cc,Ac,1.1146268567206474
0.2,0.49,Cc,both,0.9581793558599087
0.2,0.49,Cc,Cm,1.0191804576622496
0.2,0.49,Cc,Ac,1.1260751656774806
0.2,0.49,Cc,both,1.1630483269113236
0.2,0.49,Cc,Cm,0.9134261436900492
0.2,0.49,Cc,Ac,1.1109580422997223
0.2,0.49,Cc,both,1.041977950170028
0.2,0.49,Cc,Cm,0.9576507449922328
0.2,0.49,Cc,Ac,1.1310079798982164
0.2,0.49,Cc,both,1.0866214511258
0.2,0.49,Cc,Cm,0.8641535873778006
0.2,0.49,Cc,Ac,1.1300271980133447
0.2,0.49,Cc,both,0.9994457453778853
0.2,0.49,Cc,Cm,0.9119269273440336
0.2,0.49,Cc,Ac,1.1198535431814625
0.2,0.49,Cc,both,1.049734656661686
0.2,0.49,Cc,Cm,0.9025729746938709
0.2,0.49,Cc,Ac,1.2006513867468083
0.2,0.49,Cc,both,1.1314263134542262
0.2,0.49,Cc,Cm,0.9588455671575281
0.2,0.49,Cc,Ac,1.1168049182525994
0.2,0.49,Cc,both,1.0921066868462526
0.2,0.49,Cc,Cm,0.8546963643729605
0.2,0.49,Cc,Ac,1.1352439643851824
0.2,0.49,Cc,both,0.9926616266908052
0.2,0.49,Cc,Cm,0.9288190583529965
0.2,0.49,Cc,Ac,1.1353967148358592
0.2,0.49,Cc,both,1.0855763148952895
0.2,0.49,Cc,Cm,0.9365429871138979
0.2,0.49,Cc,Ac,1.151444906582052
0.2,0.49,Cc,both,1.0974291469324742
0.2,0.49,Cc,Cm,0.966725042444074
0.2,0.49,Cc,Ac,1.1512322976984397
0.2,0.49,Cc,both,1.143222504565995
0.2,0.49,Cc,Cm,0.9059588455349585
0.2,0.49,Cc,Ac,1.1475921576357162
0.2,0.49,Cc,both,1.0719840206112248
0.2,0.49,Cc,Cm,0.9076674137043624
0.2,0.49,Cc,Ac,1.129464724262029
0.2,0.49,Cc,both,1.041309241717779
0.2,0.49,Cc,Cm,0.9285022823380118
0.2,0.49,Cc,Ac,1.1527315618151064
0.2,0.49,Cc,both,1.0881359637976906
0.2,0.49,Cc,Cm,1.0207491556436816
0.2,0.49,Cc,Ac,1.1693134402255858
0.2,0.49,Cc,both,1.1949978404129566
0.2,0.49,Cc,Cm,0.8790374812087093
0.2,0.49,Cc,Ac,1.1029993285208768
0.2,0.49,Cc,both,0.9777820062997005
0.2,0.49,Cc,Cm,0.9507108757815323
0.2,0.49,Cc,Ac,1.1053357333210707
0.2,0.49,Cc,both,1.0550421352355228
0.2,0.49,Cc,Cm,0.9355574411356707
0.2,0.49,Cc,Ac,1.0978860665490722
0.2,0.49,Cc,both,1.037974884229202
0.2,0.49,Cc,Cm,0.8629358887909169
0.2,0.49,Cc,Ac,1.1128829145786943
0.2,0.49,Cc,both,1.0180009124988556
0.2,0.49,Cc,Cm,0.943563518611067
0.2,0.49,Cc,Ac,1.1103781443440477
0.2,0.49,Cc,both,1.0553903016620436
0.2,0.49,Cc,Cm,0.854841173862968
0.2,0.49,Cc,Ac,1.0748211326411456
0.2,0.49,Cc,both,0.9335989071249297
0.2,0.49,Cc,Cm,0.9117597625577553
0.2,0.49,Cc,Ac,1.1152399740634018
0.2,0.49,Cc,both,1.0234230610312038
0.2,0.49,Cc,Cm,0.9448581614875744
0.2,0.49,Cc,Ac,1.123127035097597
0.2,0.49,Cc,both,1.0733310507392442
0.2,0.49,Cc,Cm,0.9287179865150513
0.2,0.49,Cc,Ac,1.129461195219343
0.2,0.49,Cc,both,1.0578921200530296
0.2,0.49,Cc,Cm,0.944048794057638
0.2,0.49,Cc,Ac,1.1252675492018496
0.2,0.49,Cc,both,1.0813475425561503
0.2,0.49,Cc,Cm,0.9530635578377995
0.2,0.49,Cc,Ac,1.172229431613483
0.2,0.49,Cc,both,1.1235495867896
0.2,0.49,Cc,Cm,0.9060245833663153
0.2,0.49,Cc,Ac,1.1210263380185261
0.2,0.49,Cc,both,1.030283566367847
0.2,0.49,Cc,Cm,0.9213477405387467
0.2,0.49,Cc,Ac,1.1281029835580492
0.2,0.49,Cc,both,1.0555849052433863
0.2,0.49,Cc,Cm,0.8980588042812108
0.2,0.49,Cc,Ac,1.1886469051561512
0.2,0.49,Cc,both,1.108193526605339
0.2,0.49,Cc,Cm,0.934823143895072
0.2,0.49,Cc,Ac,1.0928126074323692
0.2,0.49,Cc,both,1.0232509875961318
0.2,0.49,Cc,Cm,0.929324418062078
0.2,0.49,Cc,Ac,1.1030714555402121
0.2,0.49,Cc,both,1.0275192037961294
0.2,0.49,Cc,Cm,0.9161970174653332
0.2,0.49,Cc,Ac,1.134591559747223
0.2,0.49,Cc,both,1.0692117920480322
0.2,0.49,Cc,Cm,0.855969019089232
0.2,0.49,Cc,Ac,1.1197864623833285
0.2,0.49,Cc,both,0.975625270588228
0.2,0.49,Cc,Cm,0.8646560260231428
0.2,0.49,Cc,Ac,1.0835843223289137
0.2,0.49,Cc,both,0.9469536832889199
0.2,0.49,Cc,Cm,0.9723783882689199
0.2,0.49,Cc,Ac,1.145041248463625
0.2,0.49,Cc,both,1.1137228355218882
0.2,0.59,Cc,Cm,0.9227702509300479
0.2,0.59,Cc,Ac,1.076926946806018
0.2,0.59,Cc,both,1.0172491728300024
0.2,0.59,Cc,Cm,0.8718299087021192
0.2,0.59,Cc,Ac,1.1146241900395044
0.2,0.59,Cc,both,1.0002797669153962
0.2,0.59,Cc,Cm,0.8667569020744759
0.2,0.59,Cc,Ac,1.0922819812583562
0.2,0.59,Cc,both,0.9717032217400287
0.2,0.59,Cc,Cm,0.9394032339025857
0.2,0.59,Cc,Ac,1.1102080547307835
0.2,0.59,Cc,both,1.0594867357063995
0.2,0.59,Cc,Cm,0.9202869814712387
0.2,0.59,Cc,Ac,1.0754702138041623
0.2,0.59,Cc,both,0.9983963296386478
0.2,0.59,Cc,Cm,0.9322984694789996
0.2,0.59,Cc,Ac,1.0998442387649423
0.2,0.59,Cc,both,1.0452157627390666
0.2,0.59,Cc,Cm,0.9465432973965751
0.2,0.59,Cc,Ac,1.0941040917991638
0.2,0.59,Cc,both,1.0584158334278928
